YEAR,MONTH,Jakarta PRCP MEAN,Jakarta PRCP STD,Jakarta TEMP MEAN,Jakarta TEMP STD,Bangkok PRCP MEAN,Bangkok PRCP STD,Bangkok TEMP MEAN,Bangkok TEMP STD,Ho Chi Minh PRCP MEAN,Ho Chi Minh PRCP STD,Ho Chi Minh TEMP MEAN,Ho Chi Minh TEMP STD,,,,,Singapore PRCP MEAN,Singapore PRCP STD,Singapore TEMP MEAN,Singapore TEMP STD,Yangon PRCP MEAN,Yangon PRCP STD,Yangon TEMP MEAN,Yangon TEMP STD,Surabaya PRCP MEAN,Surabaya PRCP STD,Surabaya TEMP MEAN,Surabaya TEMP STD,Quezon City PRCP MEAN,Quezon City PRCP STD,Quezon City TEMP MEAN,Quezon City TEMP STD,,,,,,,,,Medan PRCP MEAN,Medan PRCP STD,Medan TEMP MEAN,Medan TEMP STD,Tangerang PRCP MEAN,Tangerang PRCP STD,Tangerang TEMP MEAN,Tangerang TEMP STD,Hai Phong PRCP MEAN,Hai Phong PRCP STD,Hai Phong TEMP MEAN,Hai Phong TEMP STD,,,,,Manila PRCP MEAN,Manila PRCP STD,Manila TEMP MEAN,Manila TEMP STD,Semarang PRCP MEAN,Semarang PRCP STD,Semarang TEMP MEAN,Semarang TEMP STD,Palembang PRCP MEAN,Palembang PRCP STD,Palembang TEMP MEAN,Palembang TEMP STD,,,,,,,,,,,,,South Tangerang PRCP MEAN,South Tangerang PRCP STD,South Tangerang TEMP MEAN,South Tangerang TEMP STD,Makassar PRCP MEAN,Makassar PRCP STD,Makassar TEMP MEAN,Makassar TEMP STD,Phnom Penh PRCP MEAN,Phnom Penh PRCP STD,Phnom Penh TEMP MEAN,Phnom Penh TEMP STD,,,,,Batam PRCP MEAN,Batam PRCP STD,Batam TEMP MEAN,Batam TEMP STD,Pekan Baru PRCP MEAN,Pekan Baru PRCP STD,Pekan Baru TEMP MEAN,Pekan Baru TEMP STD,Bogor PRCP MEAN,Bogor PRCP STD,Bogor TEMP MEAN,Bogor TEMP STD,Da Nang PRCP MEAN,Da Nang PRCP STD,Da Nang TEMP MEAN,Da Nang TEMP STD,,,,,Bandar Lampung PRCP MEAN,Bandar Lampung PRCP STD,Bandar Lampung TEMP MEAN,Bandar Lampung TEMP STD,,,,,Mandalay PRCP MEAN,Mandalay PRCP STD,Mandalay TEMP MEAN,Mandalay TEMP STD,Padang PRCP MEAN,Padang PRCP STD,Padang TEMP MEAN,Padang TEMP STD,Cebu City PRCP MEAN,Cebu City PRCP STD,Cebu City TEMP MEAN,Cebu City TEMP STD,Denpasar PRCP MEAN,Denpasar PRCP STD,Denpasar TEMP MEAN,Denpasar TEMP STD,,,,,,,,,Zamboanga City PRCP MEAN,Zamboanga City PRCP STD,Zamboanga City TEMP MEAN,Zamboanga City TEMP STD,,,,,Ipoh PRCP MEAN,Ipoh PRCP STD,Ipoh TEMP MEAN,Ipoh TEMP STD,Taguig PRCP MEAN,Taguig PRCP STD,Taguig TEMP MEAN,Taguig TEMP STD,Tasikmalaya PRCP MEAN,Tasikmalaya PRCP STD,Tasikmalaya TEMP MEAN,Tasikmalaya TEMP STD,,,,,Banjarmasin PRCP MEAN,Banjarmasin PRCP STD,Banjarmasin TEMP MEAN,Banjarmasin TEMP STD,,,,,,,,,Balikpapan PRCP MEAN,Balikpapan PRCP STD,Balikpapan TEMP MEAN,Balikpapan TEMP STD,Serang PRCP MEAN,Serang PRCP STD,Serang TEMP MEAN,Serang TEMP STD,Petaling Jaya PRCP MEAN,Petaling Jaya PRCP STD,Petaling Jaya TEMP MEAN,Petaling Jaya TEMP STD,Kuching PRCP MEAN,Kuching PRCP STD,Kuching TEMP MEAN,Kuching TEMP STD
2002,11,0,0,85,3.456877203,0.215,0.43859297,83.07666667,2.195085943,0.23,0.615080595,80.77,1.482344369,,,,,0.411666667,0.762591242,81.49333333,1.765362781,0,0,81.58333333,2.764439624,0.040333333,0.178779065,86.16333333,2.640204189,0.241666667,0.508005453,79.39333333,2.444407175,,,,,,,,,0.6,1.179245814,79.31,1.490741542,0.003333333,0.0149328,82.68666667,1.758669821,0.098333333,0.215359897,68.95333333,5.700195601,,,,,0.140666667,0.30672838,82.44333333,2.399810816,0.486666667,0.842931393,81.6,1.126942767,0.185714286,0.480597071,79.5,1.489717846,,,,,,,,,,,,,0.14,0.278040764,80.3,2.878888674,,,,,,,,,,,,,0.168965517,0.401206616,81.20344828,2.467283463,0.222068966,0.412365816,80.59310345,1.366416333,0.165517241,0.347753876,71.14827586,2.081486538,0.483793103,0.714904658,75.98666667,2.312743308,,,,,0.001578947,0.006882472,83.835,2.374929362,,,,,0,0,75.35,2.776945907,0.6,1.179245814,79.31,1.490741542,0.106,0.192704884,82.25,1.544902631,0.043333333,0.12449438,83.97333333,1.601278225,,,,,,,,,0.044666667,0.180186366,83.34333333,1.568808758,,,,,0.164,0.275926027,80.28,1.061033978,0.000357143,0.001889822,80.93666667,2.353351731,0.2675,0.993742925,84.94,4.0507829,,,,,0.274666667,0.86602036,81.32666667,2.426425402,,,,,,,,,0.178148148,0.765335708,81.77407407,1.963041712,0.014230769,0.066703708,81.97692308,2.463543414,0.553333333,0.663066717,81.19333333,1.19566266,0.494,0.550677326,78.98333333,1.137475527
2002,12,0,0,84.46666667,3.035566943,0.083548387,0.207774692,83.76451613,2.066970148,0.208387097,0.438832518,81.68064516,1.433275818,,,,,0.322903226,0.458026153,81.08064516,1.704781385,0.016206897,0.087276809,78.33333333,2.736639436,0.028,0.122485749,84.47,2.819409329,0.024193548,0.101907612,79.79677419,1.546497951,,,,,,,,,0.334193548,0.661955558,80.2,1.402616602,0.013870968,0.031483056,82.4,1.76616345,0.077419355,0.323727949,65.03870968,8.434914638,,,,,0.030967742,0.08084367,82.33870968,1.192665759,0.183333333,0.317542648,82.03333333,2.640706976,0.163793103,0.383437588,80.2862069,1.831807097,,,,,,,,,,,,,0.14,0.374994737,80.075,2.348767874,,,,,0,0,83.68333333,1.65468683,,,,,0.143571429,0.406349733,80.71428571,2.163966572,0.098709677,0.184241543,80.9,2.163022577,0.141666667,0.231398795,71.66,2.148231028,0.256451613,0.584223407,73.9,3.847510017,,,,,0.010666667,0.031952345,82.58,2.272569345,,,,,0.094,0.21019039,69.6,2.493992783,0.334193548,0.661955558,80.2,1.402616602,0.062258065,0.104744441,80.69032258,1.227288295,0.167741935,0.386460086,83.5483871,1.928362166,,,,,,,,,0.064193548,0.296802675,82.61290323,1.254788677,,,,,0.229677419,0.398392469,81.02903226,1.032535245,0,0,81.25806452,1.278742662,0.031666667,0.070043277,83.525,3.390394185,,,,,0.317241379,0.668067023,81.63448276,1.910174985,,,,,,,,,0.09,0.21472463,82.13548387,2.049967217,0.02375,0.069583388,81,1.932333575,0.388064516,0.60050212,81.89677419,1.135042986,0.257096774,0.323740571,79.83870968,1.269035702
2003,1,0.188888889,0.523174073,85.42222222,2.747170261,0,0,81.43870968,2.08321505,0,0,79.15,1.527167764,,,,,0.585,1.524747011,80.08666667,1.585001541,0,0,76.34,2.744097113,0.264642857,0.628534345,82.55,1.821578477,0.026333333,0.131476583,77.11,1.881186346,,,,,,,,,0.177741935,0.471074726,81.06774194,1.734433067,0.013870968,0.037830977,82.44193548,2.005953505,0.051612903,0.161598201,61.68064516,6.051689536,,,,,0.021935484,0.078035007,79.78387097,1.056755025,0.324,0.680646751,83.58,1.518881167,0.101666667,0.320184035,80.05,1.804161855,,,,,,,,,,,,,0.046111111,0.168073474,82.23888889,2.878344886,,,,,0,0,80.55517241,1.937705972,,,,,0.276896552,1.011131274,80.12333333,1.773304597,0.385483871,0.639629261,80.54193548,2.590981049,0.055666667,0.14585499,71.50666667,1.788841531,0.028064516,0.072176605,69.15806452,2.780620338,,,,,0.149285714,0.36294658,81.97857143,2.016157263,,,,,0,0,71.5875,2.978373133,0.177741935,0.471074726,81.06774194,1.734433067,0.15,0.321848826,79.6516129,1.155240514,0.241290323,0.605407532,82.09032258,1.317410298,,,,,,,,,0.000645161,0.003592106,82.28064516,1.410772685,,,,,0.182666667,0.264026296,80.30333333,1.210723162,0,0,79.15666667,1.2909989,0.214545455,0.303129135,81.78333333,1.753870179,,,,,0.263846154,0.668593012,80.80769231,2.204163892,,,,,,,,,0.224814815,0.54506436,81.25925926,1.855813995,0.012962963,0.059602195,81.67037037,1.712132008,0.246451613,0.487678503,81.37741935,1.558355902,0.963870968,1.126876738,78.57419355,1.76181114
2003,2,0.36,0.724016574,82.88333333,2.059530691,0.001111111,0.004236593,84.50740741,2.217400752,0,0,82.29642857,1.848419173,,,,,0.245,0.631432821,80.86071429,1.571821139,0,0,81.39642857,2.598786347,0.26875,0.433492515,81.7125,1.599269534,0.0104,0.034215006,78.592,2.785964824,,,,,,,,,0.310714286,0.90173466,80.78571429,1.891837102,0.125714286,0.227586834,80.35714286,1.589416052,0.032857143,0.100401311,67.86428571,5.580535902,,,,,0.01375,0.063232662,81.05,2.174356477,0.056666667,0.13114877,82.31111111,1.758155599,0.24,0.553150974,79.46538462,1.81040157,,,,,,,,,,,,,0.146875,0.35211208,79.5125,2.339764945,,,,,0,0,84.27142857,2.392404206,,,,,0.094642857,0.272321734,80.72142857,1.749996221,0.153928571,0.384364211,80.975,1.947196465,0.4304,0.609969125,69.556,1.205224737,0.027857143,0.118988239,74.13571429,3.273939103,,,,,0.3345,0.916776245,80.14,1.97787765,,,,,0.23,0.886440592,77.11111111,3.06874233,0.310714286,0.90173466,80.78571429,1.891837102,0.16,0.608315708,79.62307692,1.264692118,0.218214286,0.404319763,82.61428571,1.626337463,,,,,,,,,0.016923077,0.053797341,82.61538462,1.255608954,,,,,0.441785714,1.448649572,81.16785714,1.215655157,0,0,79.95357143,1.831510638,1.046,1.375438112,79.5,3.567211796,,,,,0.253214286,0.500784966,80.85357143,2.675192225,,,,,,,,,0.0325,0.077202236,81.90357143,1.852222317,0.154347826,0.444305649,80.64347826,1.741166299,0.282142857,0.409573917,82.08928571,1.435357559,1.239642857,2.801360096,78.87142857,1.547245376
2003,3,0.05,0.16583124,84.10909091,1.685499656,0.189354839,0.347591096,85.03548387,2.111168458,0,0,84.39032258,1.015334046,,,,,0.226451613,0.429096325,82.58064516,1.385500957,0,0,84.4516129,2.373446294,0.2125,0.544994903,83.125,1.844034426,0.003636364,0.017056057,81.31363636,2.439027022,,,,,,,,,0.279333333,0.578898677,80.39,1.448744998,0.019032258,0.065133444,81.62580645,1.344858789,0.018064516,0.076873028,69.57741935,5.881819995,,,,,0.001578947,0.006882472,82.77368421,2.110777136,0.073333333,0.22,82.97777778,1.430714662,0.024814815,0.055564956,81.05925926,1.936344546,,,,,,,,,,,,,0.008571429,0.023157369,81.72857143,1.221870301,,,,,0,0,87.36129032,2.418908489,,,,,0.0775,0.292645975,82.56071429,1.644821117,0.387,0.835262296,82.34333333,2.311841084,0.188518519,0.358111539,70.88888889,1.624886584,0.014193548,0.051171228,76.03225806,3.360494715,,,,,0.093888889,0.269665128,82.10555556,2.300248637,,,,,0,0,83.62,3.262482103,0.279333333,0.578898677,80.39,1.448744998,0.008888889,0.033892742,81.81481481,1.379716722,0.119677419,0.360966147,82.44193548,1.375445187,,,,,,,,,0.276666667,0.853391424,82.8,1.366072416,,,,,0.067096774,0.150115368,81.56451613,1.158317282,0,0,82.71612903,2.120235329,0.161111111,0.483333333,81.22222222,2.051083724,,,,,0.093225806,0.18519156,81.11612903,2.462802844,,,,,,,,,0.233548387,0.481951231,80.39032258,1.962032082,0.043703704,0.211662797,81.68518519,1.477446785,0.378064516,0.768944815,83.24516129,1.601007747,0.645483871,0.849195065,79.42580645,1.949866276
2003,4,0,0,84.95294118,1.675230449,0.022333333,0.093132584,88.58666667,1.323978678,0.122,0.645928362,86.65666667,1.033134946,,,,,0.212333333,0.400247194,82.3,1.398028168,0,0,88.35666667,1.583467024,0.015666667,0.060096665,85.29333333,1.462858169,0.031333333,0.147571919,85.45666667,1.645827186,,,,,,,,,0.326071429,0.766252735,80.25,1.281636685,0.026333333,0.144233607,82.99666667,1.394937481,0.057,0.145083805,76.99,2.857941145,,,,,0.004,0.013287277,86.57333333,1.213979871,0.005714286,0.021380899,85.22142857,1.39459317,0.071,0.122428022,80.57,1.689756155,,,,,,,,,,,,,0.109047619,0.355891904,82.77142857,2.275773024,,,,,0,0,89.65333333,2.863772931,,,,,0.196521739,0.427015102,81.60434783,2.042386808,0.145357143,0.281865244,81.72142857,1.028251714,0.152,0.330583601,72.01333333,1.621777087,0.023,0.068639488,80.40333333,1.314765833,,,,,0.060454545,0.146172673,81.35,2.013466568,,,,,0,0,90.72727273,2.457870123,0.326071429,0.766252735,80.25,1.281636685,0,0,84.71666667,1.364344818,0.082666667,0.30988244,82.96,1.366495644,,,,,,,,,0.01,0.041189219,83.28333333,1.328749304,,,,,0.164333333,0.300030841,82.21,1.471885959,0,0,86.30666667,1.072841324,0.052105263,0.171742021,83.13157895,2.226120849,,,,,0.185,0.601576951,81.56,1.766859673,,,,,,,,,0.190333333,0.387863141,81.44666667,1.827893707,0.024482759,0.093716373,81.94482759,1.323303822,0.406,0.547751517,82.09333333,1.356194812,0.664333333,0.88721837,79.80333333,1.340222147
2003,5,0.001851852,0.006814598,84.84074074,1.779208826,0.217096774,0.505484543,87.22903226,2.295240517,0.389032258,0.608694531,83.00645161,2.212680951,,,,,0.103870968,0.28034119,84.62258065,1.983382578,0,0,83.8483871,4.836105249,0.023225806,0.058159957,83.95483871,2.16853848,0.304193548,1.210908128,84.31935484,3.510310466,,,,,,,,,0.259354839,0.856220125,81.21935484,1.20676409,0.017419355,0.059942625,82.65483871,1.12215231,0.581612903,1.523756535,81.97419355,2.423078997,,,,,0.462258065,1.060520972,85.53225806,3.268270399,0,0,85.05555556,1.774902188,0.040967742,0.142743472,82.37096774,2.154405339,,,,,,,,,,,,,0.305384615,0.750584388,81.89230769,1.762319276,,,,,0,0,86.75666667,3.544756529,,,,,0.041034483,0.141430064,83.86896552,2.102906738,0.050967742,0.114727353,83.72903226,2.010338868,0.064333333,0.235674869,72.53666667,1.382522266,0.13516129,0.451544542,83.02258065,2.001284534,,,,,0.0708,0.273555601,83.028,2.489732248,,,,,0,0,87.284,4.536764633,0.259354839,0.856220125,81.21935484,1.20676409,0.05516129,0.160558836,84.6483871,1.811605359,0.01516129,0.065770863,81.64193548,1.985744897,,,,,,,,,0.153225806,0.303264319,82.86129032,2.289640062,,,,,0.138709677,0.475091163,82.77741935,1.015778741,0,0,84.84516129,3.446335127,0.03,0.088065632,83.1,1.86118242,,,,,0.011612903,0.041560941,81.92258065,1.454352015,,,,,,,,,0.067096774,0.205039729,82.6483871,1.950875183,0.040967742,0.101072741,81.98709677,1.73929908,0.143225806,0.36435685,83.86129032,1.389406928,0.273548387,0.599941933,82.18064516,1.952505972
2003,6,0,0,84.55357143,1.840185607,0.238333333,0.553335237,85.79333333,2.261207083,0.196333333,0.395801094,83.81,2.594470247,,,,,0.067333333,0.179403866,84.24666667,1.837677195,0,0,80.27,1.296985896,0.009655172,0.051994695,83.7862069,1.809246911,0.276333333,0.487502314,82.10666667,2.836453995,,,,,,,,,0.11,0.341628958,80.87333333,1.366075005,0,0,82.36333333,0.892684187,0.178,0.403265977,84.33333333,2.658925546,,,,,0.346551724,0.604910122,83.52758621,2.515508547,0,0,84.79285714,2.580239788,0.042068966,0.175201503,81.1,1.663473131,,,,,,,,,,,,,0.028666667,0.08373996,81.55333333,2.821060253,,,,,0,0,87.31,2.546850658,,,,,0.029310345,0.117532094,82.81724138,1.797631173,0.042333333,0.165918204,82.86,2.181363066,0.010769231,0.038462769,72.41538462,1.64674037,0.125333333,0.294732296,85.16,3.235322294,,,,,0.1,0.303534732,82.21052632,2.575287414,,,,,0,0,86.25769231,2.838051878,0.11,0.341628958,80.87333333,1.366075005,0.104666667,0.193777927,82.86666667,2.530685246,0.002666667,0.014605935,81.07666667,0.899687046,,,,,,,,,0.230333333,0.463900133,82.54,2.089316008,,,,,0.193333333,0.48835638,81.41666667,1.760502149,0,0,82.72666667,2.168732879,0.004,0.012649111,82.76,2.147453272,,,,,0.077333333,0.386522367,81.29666667,2.421239827,,,,,,,,,0.137666667,0.30592633,82.28666667,1.566840294,0.001428571,0.007559289,82.2,1.757734232,0.181,0.30806795,83.18333333,1.606899635,0.187333333,0.286740701,80.53,2.078319945
2003,7,0,0,84.9826087,1.719844648,0.320645161,0.355330227,84.16451613,2.488714312,0.182903226,0.244583913,81.19677419,2.063085694,,,,,0.218064516,0.323794373,82.78064516,1.86680107,0,0,81.04193548,2.039897741,0,0,82.62258065,1.258493723,0.398064516,0.796761861,82.6,1.5838771,,,,,,,,,0.104666667,0.348610378,79.95333333,1.445977377,0,0,82.01612903,0.99132799,0.14483871,0.404902218,84.29354839,1.933724469,,,,,0.385483871,0.812595999,84.2483871,1.528369713,0,0,82.65714286,2.730602585,0.034516129,0.171266629,80.19354839,1.557334364,,,,,,,,,,,,,0.072222222,0.306412939,81.92777778,2.550387642,0.08,,78.9,,0,0,84.3483871,2.632346351,,,,,0.075666667,0.221354503,81.72333333,2.355138671,0.057,0.27474314,81.87666667,2.582525272,0,0,71.36206897,1.670845336,0.016129032,0.063544075,83.93548387,1.79119111,,,,,0.0788,0.30526382,81.024,2.306021104,,,,,0,0,88.43214286,3.045950994,0.104666667,0.348610378,79.95333333,1.445977377,0.774193548,2.187957608,81.34193548,1.967532159,0,0,79.28387097,0.885850542,,,,,,,,,0.427419355,1.061018277,81.23225806,2.182412594,,,,,0.098709677,0.220586218,80.84193548,1.364496047,0,0,83.2,1.601873903,0,0,83.06,1.270039369,,,,,0.011612903,0.04524723,80.3516129,1.895937933,,,,,,,,,0.089032258,0.329447566,80.9483871,1.63928256,0,0,82.01153846,1.873889415,0.222903226,0.447095766,81.86451613,1.596151285,0.260967742,0.73569176,79.76451613,1.820173689
2003,8,0.000909091,0.004264014,84.17727273,1.830673001,0.504516129,0.983594899,84.8516129,1.99564041,0.28516129,0.564546254,81.67419355,2.379911447,,,,,0.249677419,0.525854757,82.85483871,1.889768718,0,0,80.06129032,2.221212495,0,0,82.7516129,1.796268534,0.330344828,0.432917699,81.67586207,2.055594313,,,,,,,,,0.459354839,1.337330514,79.63870968,1.929020031,0.000967742,0.005388159,82.21935484,0.939297381,0.363870968,0.842439622,82.79677419,2.600702965,,,,,0.586956522,1.020777043,82.8826087,1.742947392,0.001818182,0.006030227,83.63636364,1.435460015,0.067096774,0.243819517,81.66451613,1.975271861,,,,,,,,,,,,,0,0,80.15,3.14368053,,,,,0,0,85.35806452,2.605733958,,,,,0.038928571,0.172290437,82.34642857,1.948310216,0.052666667,0.252025359,82.12,2.314184149,0.211071429,0.62914015,71.51071429,1.909496596,0.108387097,0.313178296,84.07096774,2.200029325,,,,,0.003333333,0.016329932,82.25833333,2.250008052,,,,,0,0,86.85,2.490852831,0.459354839,1.337330514,79.63870968,1.929020031,0.203,0.289472171,81.94666667,1.835236212,0,0,78.55483871,1.229048062,,,,,,,,,0.141785714,0.393625631,82.19642857,1.810766595,,,,,0.133225806,0.28317706,80.56129032,1.475732004,0,0,81.76774194,1.616866743,0,0,84.74285714,2.232231427,,,,,0,0,82.01290323,1.775526576,,,,,,,,,0.148387097,0.531068714,81.70645161,1.536432119,0,0,82.03913043,1.806236451,0.213225806,0.593157579,82.57419355,1.607475815,0.219677419,0.380083183,80.67096774,2.026194059
2003,9,0,0,84.18888889,1.971956164,0.269,0.409114688,82.96,1.481052748,0.273333333,0.480117323,81,1.523380995,,,,,0.265,0.635418678,81.84666667,2.125823708,0,0,80.37,2.401745055,0,0,85.02592593,1.602784258,0.53137931,1.062250724,81.02758621,2.007467586,,,,,,,,,0.089310345,0.203240376,79.8,1.704196501,0.002068966,0.006198681,82.44482759,1.377520082,0.287,0.842095703,80.7,2.447799857,,,,,0.515,1.076147105,82.00714286,1.742056803,0,0,84.58,1.131174414,0.027241379,0.089318713,80.66206897,2.248874924,,,,,,,,,,,,,0.052727273,0.247312831,80.58181818,3.040306432,0,0,85.56666667,1.594783162,0,0,84.17,1.319652514,,,,,0.182857143,0.546055601,80.74285714,2.017778127,0.325172414,0.766660759,81.42758621,2.000338641,0.2016,0.518882453,70.824,1.337061455,0.627,1.13542989,80.37,2.098957048,,,,,0,0,82.17368421,1.528921953,,,,,0,0,85.10588235,3.180108211,0.089310345,0.203240376,79.8,1.704196501,0.426206897,0.990189065,80.93793103,1.456123472,0.122413793,0.569759694,79.35172414,1.515779076,,,,,,,,,0.31862069,0.57406274,80.87586207,1.67089693,,,,,0.199,0.491523669,80.74,1.62111073,0,0,80.63103448,1.774442256,0,0,84.62727273,1.572953216,,,,,0.097931034,0.338709519,82.04137931,2.055049051,,,,,,,,,0.088275862,0.384661901,82.28965517,1.552036641,0.005925926,0.030792014,81.61111111,2.247790938,0.148333333,0.316315898,81.75666667,1.182540612,0.386551724,0.477091455,79.74827586,1.106997448
2003,10,0.065555556,0.202752304,84.84444444,2.539852294,0.162580645,0.398781208,84.41935484,2.072425207,0.43516129,0.430781236,79.93225806,1.647500551,,,,,0.442580645,0.830365252,81.73870968,2.159271084,0,0,83.73870968,1.822942204,0.000689655,0.003713907,85.89310345,1.33361245,0.185806452,0.417083319,81.08709677,2.041689159,,,,,,,,,0.483870968,1.136358739,79.99032258,1.866075175,0.029677419,0.091012229,82.27419355,1.252987827,0.009677419,0.030384631,78.33870968,2.608023187,,,,,0.128064516,0.285451915,83.43548387,1.526335129,0.039230769,0.129901343,84.93076923,2.604606373,0.295333333,0.752763797,80.59,2.562911868,,,,,,,,,,,,,0.119166667,0.332512395,80.95416667,2.375596798,0,0,85.11481481,1.982947244,0,0,83.32903226,1.85098056,,,,,0.174642857,0.418254593,80.80357143,2.264783882,0.262258065,0.517369692,81.79354839,1.685612744,0.178709677,0.417450531,71.56451613,2.098975685,0.487419355,0.960555283,78.39354839,2.155448211,,,,,0.0684,0.17501619,81.856,2.36168725,,,,,0,0,84.48888889,1.987912189,0.483870968,1.136358739,79.99032258,1.866075175,0.256774194,0.497797731,81.33548387,2.039533997,0.004516129,0.021731499,81.29677419,0.876159754,,,,,,,,,0.408387097,0.650231224,80.9483871,2.311258094,,,,,0.725483871,0.89798975,79.14516129,1.9506988,0,0,82.22580645,1.566092322,0.102352941,0.247753139,84.98235294,2.590664802,,,,,0.034827586,0.107657549,81.42068966,2.444875006,,,,,,,,,0.028275862,0.066818997,82.31724138,1.534151456,0.024642857,0.06795871,82.26071429,2.244060355,0.398064516,0.53805464,81.44516129,1.334375936,0.699354839,1.132757507,78.58064516,1.548637973
2003,11,0.149,0.355916657,84.72,2.712440476,0,0,85.63333333,1.779835973,0.103,0.202623313,80.84,1.925079488,,,,,0.182333333,0.339123447,80.97,1.53289224,0.065666667,0.359671146,82.17333333,2.493983565,0.192333333,0.440561423,84.56,2.937463133,0.168666667,0.307130584,80.84,1.627055729,,,,,,,,,0.656333333,1.194220228,79.76666667,1.538098542,0.016333333,0.062724539,82.1,1.433827768,0.004666667,0.01942862,73.48,4.246247837,,,,,0.176666667,0.420634441,83.23,1.545884414,0.2,0.487298676,84.2,2.75317998,0.127666667,0.498076876,80.34,1.731772064,,,,,,,,,,,,,0.213333333,0.733850279,80.93333333,2.289990823,0.054482759,0.105917293,83.8,1.976288007,0,0,84.33333333,2.262487696,,,,,0.044347826,0.099810096,80.4173913,1.572968292,0.425,1.026815465,81.24333333,1.782420542,0.2,0.372214992,71.23461538,1.886995985,0.329,0.608459615,75.92666667,2.555175051,,,,,0.090869565,0.251340281,81.95217391,2.334887493,,,,,0,0,78.09,2.820778812,0.656333333,1.194220228,79.76666667,1.538098542,0.139666667,0.209226545,81.96,1.239187721,0.067666667,0.164100124,83.05666667,1.050019157,,,,,,,,,0.001666667,0.005306686,82.98,1.221756791,,,,,0.245333333,0.329772475,80.05333333,1.44764573,0,0,82.20666667,1.480431748,0.051875,0.084001488,83.39375,2.883855926,,,,,0.222333333,0.624238479,80.86333333,2.24153324,,,,,,,,,0.035333333,0.100128653,82.11333333,2.525829783,0.070384615,0.292061374,82.17692308,2.05801996,0.575333333,0.874878251,81.03,1.284966121,0.432,0.649325379,79.24,1.204760672
2003,12,0.332727273,0.699143632,81.69090909,2.354338355,0,0,80.67741935,3.022218796,0,0,78.65483871,1.549804011,,,,,0.345483871,0.730921057,79.88064516,1.608605888,0,0,78.5483871,2.009622015,0.046129032,0.097114277,82.6,1.722207885,0.009,0.039509929,77.47333333,1.924064185,,,,,,,,,0.252666667,0.484333408,80.27333333,1.810493043,0.270645161,1.062167393,80.39032258,1.820504479,0.001612903,0.008980265,65.16129032,3.891244653,,,,,0.016,0.072111026,80.428,1.675191531,0.154615385,0.351772071,82.20769231,1.521765169,0.287,0.519954574,79.45333333,1.277587525,,,,,,,,,,,,,0.355925926,0.616642642,78.95555556,1.975490851,0.566896552,0.750947513,80.59655172,1.738941131,0,0,80.13666667,2.495856336,,,,,0.253214286,0.829270333,79.90357143,2.102288373,0.125483871,0.423003851,80.51935484,1.55250751,0.300714286,0.525870908,70.03793103,1.589342585,0.203225806,0.379046058,70.48709677,3.575541165,,,,,0.194761905,0.505565219,80.01428571,1.406159918,,,,,0.039333333,0.215437539,73.8,2.079621982,0.252666667,0.484333408,80.27333333,1.810493043,0.454,1.054852825,79.24333333,1.66229657,0.195483871,0.607238771,81.93225806,1.642231631,,,,,,,,,0.076666667,0.250076911,81.71111111,2.109563085,,,,,0.215806452,0.332793972,79.53548387,0.918530851,0,0,78.72258065,1.886921598,0.343846154,0.846704774,80.90769231,2.163123335,,,,,0.265483871,0.57799561,79.57096774,1.706300784,,,,,,,,,0.107741935,0.25231871,80.92580645,1.50819268,0.22,0.404156971,79.88965517,2.433008841,0.354516129,0.501842198,81.29354839,1.338390945,0.793225806,0.991891752,77.81612903,1.25567957
2004,1,0.072307692,0.228733974,82.86153846,2.070643403,0.105483871,0.393766756,82.03870968,2.261957474,0,0,80.11935484,1.318943859,,,,,0.762903226,1.798862962,80.49354839,2.121467336,0,0,78.91290323,1.655041175,0.098709677,0.245733486,82.79032258,1.506509174,0.007419355,0.027321267,77.9516129,1.510600536,,,,,,,,,0.196666667,0.544228459,81.62962963,2.045034289,0.103225806,0.32849543,81.0516129,1.283191586,0.010322581,0.025753171,62.19677419,6.608806441,,,,,0.001851852,0.007862783,80.59259259,1.113872637,0.199230769,0.307014157,81.86153846,0.780532363,0.169354839,0.368247521,79.37096774,1.510892352,,,,,,,,,,,,,0.177692308,0.469751489,79.82307692,1.652466688,0.342666667,0.847067694,81.93333333,1.895245109,0,0,82.92258065,1.908177084,,,,,0.4196,1.25663068,80.50769231,2.545729456,0.166206897,0.482400351,81.38275862,2.658016039,0.275,0.430859206,70.61,1.58817831,0.112258065,0.300895438,71.25806452,3.174247858,,,,,0.030740741,0.144566352,81.75185185,1.522490462,,,,,0,0,72.868,2.386021794,0.196666667,0.544228459,81.62962963,2.045034289,0.083548387,0.232974224,79.64193548,1.328852686,0.100322581,0.218135797,82.48387097,1.28972782,,,,,,,,,0.048709677,0.134058244,81.4,1.101211454,,,,,0.28,0.549752295,80.96333333,1.239711683,0,0,79.86451613,1.198762803,0.295833333,0.532104883,81.16666667,2.285660173,,,,,0.35516129,0.684562493,80.32258065,1.883385193,,,,,,,,,0.104516129,0.502121092,81.36129032,2.039881928,0.195769231,0.403189018,80.94615385,1.727479266,0.324193548,0.650470467,82.60967742,1.533917607,1.563548387,2.716000182,77.84516129,1.683020838
